time_ms;accelaration_aX_g;accelaration_aY_g;accelaration_aZ_g;gyroscope_aX_mdps;gyroscope_aY_mdps;gyroscope_aZ_mdps;magnetometer_aX_mT;magnetometer_aY_mT;magnetometer_aZ_mT;euler_Yaw;euler_Roll;euler_Pitch;quaternion_aW;quaternion_aX;quaternion_aY;quaternion_aZ;linearise_acceleration_aX_g;linearise_acceleration_aY_g;linearise_acceleration_aZ_g;gravity_aX_g;gravity_aY_g;gravity_aZ_g
4154699.0;-0.06700000166893005;0.49800002574920654;0.8500000238418579;-12.1875;-5.0625;-41.875;-2.0;-3.0;1.0;40.9375;-3.0625;-30.4375;0.9034423828125;0.25579833984375;-0.06549072265625;-0.3377685546875;-0.013000000268220901;0.0010000000474974513;0.006000000052154064;-0.05300000309944153;0.4960000216960907;0.843000054359436
4154709.0;-0.06599999964237213;0.4970000088214874;0.8390000462532043;-12.1875;-5.0625;-41.875;-2.0;1.0;1.0;40.9375;-3.0625;-30.4375;0.9034423828125;0.25579833984375;-0.06549072265625;-0.3377685546875;-0.013000000268220901;0.0010000000474974513;-0.004000000189989805;-0.05300000309944153;0.4960000216960907;0.843000054359436
4154719.0;-0.0650000050663948;0.4970000088214874;0.8410000205039978;-12.1875;-5.0625;-41.875;-2.0;-3.0;2.0;40.9375;-3.0625;-30.4375;0.9034423828125;0.25579833984375;-0.06549072265625;-0.3377685546875;-0.01100000087171793;0.0;-0.0020000000949949026;-0.05300000309944153;0.4960000216960907;0.843000054359436
4154729.0;-0.06599999964237213;0.4970000088214874;0.8460000157356262;-12.1875;-5.0625;-41.875;-3.0;0.0;0.0;40.9375;-3.0625;-30.4375;0.9034423828125;0.25579833984375;-0.06549072265625;-0.3377685546875;-0.013000000268220901;0.0;0.0020000000949949026;-0.05300000309944153;0.4960000216960907;0.843000054359436
4154739.0;-0.06400000303983688;0.4970000088214874;0.8460000157356262;-13.25;-5.875;-41.0625;2.0;1.0;-3.0;40.9375;-3.0625;-30.4375;0.9034423828125;0.25579833984375;-0.06549072265625;-0.3377685546875;-0.01100000087171793;0.0;0.0020000000949949026;-0.05300000309944153;0.4960000216960907;0.843000054359436
4154749.0;-0.06300000101327896;0.4970000088214874;0.8400000333786011;-13.25;-5.875;-41.0625;2.0;1.0;-2.0;40.9375;-3.0625;-30.4375;0.9034423828125;0.25579833984375;-0.06549072265625;-0.3377685546875;-0.010000000707805157;0.0;-0.003000000026077032;-0.05300000309944153;0.4960000216960907;0.843000054359436
4154759.0;-0.06599999964237213;0.49900001287460327;0.8360000252723694;-13.25;-5.875;-41.0625;2.0;-1.0;-2.0;40.9375;-3.0625;-30.4375;0.9034423828125;0.25579833984375;-0.06549072265625;-0.3377685546875;-0.012000000104308128;0.0020000000949949026;-0.007000000216066837;-0.05300000309944153;0.4960000216960907;0.843000054359436
4154769.0;-0.0650000050663948;0.5;0.8400000333786011;-13.25;-5.875;-41.0625;1.0;-1.0;-1.0;40.9375;-3.0625;-30.4375;0.9034423828125;0.25579833984375;-0.06549072265625;-0.3377685546875;-0.01100000087171793;0.004000000189989805;-0.003000000026077032;-0.05300000309944153;0.4960000216960907;0.843000054359436
4154779.0;-0.0650000050663948;0.5;0.8450000286102295;-13.25;-5.875;-41.0625;0.0;-2.0;-1.0;40.9375;-3.0625;-30.4375;0.9034423828125;0.25579833984375;-0.06549072265625;-0.3377685546875;-0.012000000104308128;0.004000000189989805;0.0010000000474974513;-0.05300000309944153;0.4960000216960907;0.843000054359436
4154789.0;-0.0650000050663948;0.5;0.8470000624656677;-11.75;-4.6875;-41.0625;0.0;1.0;0.0;40.9375;-3.0625;-30.4375;0.9034423828125;0.25579833984375;-0.06549072265625;-0.3377685546875;-0.01100000087171793;0.003000000026077032;0.003000000026077032;-0.05300000309944153;0.4960000216960907;0.843000054359436
4154799.0;-0.0650000050663948;0.5;0.8470000624656677;-11.75;-4.6875;-41.0625;-1.0;-1.0;1.0;40.9375;-3.0625;-30.4375;0.9034423828125;0.25579833984375;-0.06549072265625;-0.3377685546875;-0.013000000268220901;0.004000000189989805;0.0010000000474974513;-0.05300000309944153;0.4960000216960907;0.843000054359436
4154809.0;-0.06599999964237213;0.5;0.8450000286102295;-11.75;-4.6875;-41.0625;-1.0;1.0;0.0;40.9375;-3.0625;-30.4375;0.9034423828125;0.25579833984375;-0.06549072265625;-0.3377685546875;-0.012000000104308128;0.0020000000949949026;-0.005000000353902578;-0.05300000309944153;0.4960000216960907;0.843000054359436
4154819.0;-0.06599999964237213;0.49900001287460327;0.8380000591278076;-11.75;-4.6875;-41.0625;-1.0;3.0;-2.0;40.9375;-3.0625;-30.4375;0.9034423828125;0.25579833984375;-0.06549072265625;-0.3377685546875;-0.013000000268220901;0.0010000000474974513;-0.003000000026077032;-0.05300000309944153;0.4960000216960907;0.843000054359436
4154829.0;-0.06599999964237213;0.49800002574920654;0.8400000333786011;-11.75;-4.6875;-41.0625;-2.0;1.0;1.0;40.9375;-3.0625;-30.4375;0.9034423828125;0.25579833984375;-0.06549072265625;-0.3377685546875;-0.012000000104308128;0.0;0.0;-0.05300000309944153;0.4960000216960907;0.843000054359436
4154839.0;-0.06599999964237213;0.4970000088214874;0.843000054359436;-12.5625;-4.375;-41.5;-3.0;1.0;-1.0;40.9375;-3.0625;-30.4375;0.9034423828125;0.25579833984375;-0.06549072265625;-0.3377685546875;-0.013000000268220901;0.0010000000474974513;0.004000000189989805;-0.05300000309944153;0.4960000216960907;0.843000054359436
4154849.0;-0.06599999964237213;0.4970000088214874;0.8480000495910645;-12.5625;-4.375;-41.5;-3.0;-2.0;0.0;40.9375;-3.0625;-30.4375;0.9034423828125;0.25579833984375;-0.06549072265625;-0.3377685546875;-0.012000000104308128;0.0010000000474974513;0.003000000026077032;-0.05300000309944153;0.4960000216960907;0.843000054359436
4154859.0;-0.06599999964237213;0.4970000088214874;0.8470000624656677;-12.5625;-4.375;-41.5;0.0;0.0;-4.0;40.9375;-3.0625;-30.4375;0.9034423828125;0.25579833984375;-0.06549072265625;-0.3377685546875;-0.012000000104308128;0.0010000000474974513;-0.003000000026077032;-0.05300000309944153;0.4960000216960907;0.843000054359436
4154869.0;-0.0650000050663948;0.4970000088214874;0.8400000333786011;-12.5625;-4.375;-41.5;1.0;0.0;0.0;40.9375;-3.0625;-30.4375;0.9034423828125;0.25579833984375;-0.06549072265625;-0.3377685546875;-0.012000000104308128;0.0;0.0;-0.05300000309944153;0.4960000216960907;0.843000054359436
4154879.0;-0.06599999964237213;0.4970000088214874;0.843000054359436;-12.5625;-4.375;-41.5;1.0;1.0;-2.0;40.9375;-3.0625;-30.4375;0.9034423828125;0.25579833984375;-0.06549072265625;-0.3377685546875;-0.012000000104308128;0.0;0.003000000026077032;-0.05300000309944153;0.4960000216960907;0.843000054359436
4154889.0;-0.0650000050663948;0.4970000088214874;0.8470000624656677;-12.5625;-4.375;-41.5;2.0;-2.0;-2.0;40.9375;-3.0625;-30.4375;0.9034423828125;0.25579833984375;-0.06549072265625;-0.3377685546875;-0.012000000104308128;0.0010000000474974513;0.005000000353902578;-0.05300000309944153;0.4960000216960907;0.843000054359436
4154899.0;-0.06599999964237213;0.4970000088214874;0.8490000367164612;-11.0625;-5.0625;-39.75;0.0;0.0;-3.0;40.9375;-3.0625;-30.4375;0.9034423828125;0.25579833984375;-0.06549072265625;-0.3377685546875;-0.012000000104308128;0.0;-0.0020000000949949026;-0.05300000309944153;0.4960000216960907;0.843000054359436
4154909.0;-0.0650000050663948;0.4970000088214874;0.8410000205039978;-11.0625;-5.0625;-39.75;0.0;0.0;-3.0;40.9375;-3.0625;-30.4375;0.9034423828125;0.25579833984375;-0.06549072265625;-0.3377685546875;-0.010000000707805157;0.003000000026077032;-0.007000000216066837;-0.05300000309944153;0.4960000216960907;0.843000054359436
4154919.0;-0.06300000101327896;0.49900001287460327;0.8360000252723694;-11.0625;-5.0625;-39.75;2.0;-3.0;-1.0;40.9375;-3.0625;-30.4375;0.9034423828125;0.25579833984375;-0.06549072265625;-0.3377685546875;-0.012000000104308128;0.0;-0.0020000000949949026;-0.05300000309944153;0.4960000216960907;0.843000054359436
4154929.0;-0.0650000050663948;0.4970000088214874;0.8400000333786011;-11.0625;-5.0625;-39.75;0.0;0.0;0.0;40.9375;-3.0625;-30.4375;0.9034423828125;0.25579833984375;-0.06549072265625;-0.3377685546875;-0.012000000104308128;0.003000000026077032;0.0;-0.05300000309944153;0.4960000216960907;0.843000054359436
4154939.0;-0.0650000050663948;0.49900001287460327;0.843000054359436;-11.0625;-5.0625;-39.75;1.0;-1.0;-3.0;40.9375;-3.0625;-30.4375;0.9034423828125;0.25579833984375;-0.06549072265625;-0.3377685546875;-0.013000000268220901;0.0010000000474974513;0.004000000189989805;-0.05300000309944153;0.4960000216960907;0.843000054359436
4154949.0;-0.06599999964237213;0.4970000088214874;0.8480000495910645;-11.75;-5.875;-39.75;2.0;0.0;-1.0;40.9375;-3.0625;-30.4375;0.9034423828125;0.25579833984375;-0.06549072265625;-0.3377685546875;-0.012000000104308128;0.0020000000949949026;0.0020000000949949026;-0.05300000309944153;0.4960000216960907;0.843000054359436
4154959.0;-0.0650000050663948;0.49900001287460327;0.8460000157356262;-11.75;-5.875;-39.75;0.0;1.0;0.0;40.9375;-3.0625;-30.4375;0.9034423828125;0.25579833984375;-0.06549072265625;-0.3377685546875;-0.015000000596046448;0.0010000000474974513;-0.005000000353902578;-0.05300000309944153;0.4960000216960907;0.843000054359436
4154969.0;-0.06800000369548798;0.49800002574920654;0.8380000591278076;-11.75;-5.875;-39.75;-1.0;1.0;0.0;40.9375;-3.0625;-30.4375;0.9034423828125;0.25579833984375;-0.06549072265625;-0.3377685546875;-0.012000000104308128;0.0010000000474974513;-0.004000000189989805;-0.05300000309944153;0.4960000216960907;0.843000054359436
4154979.0;-0.06599999964237213;0.49800002574920654;0.8390000462532043;-11.75;-5.875;-39.75;-1.0;-1.0;-2.0;40.9375;-3.0625;-30.4375;0.9034423828125;0.25579833984375;-0.06549072265625;-0.3377685546875;-0.01100000087171793;0.0;0.003000000026077032;-0.05300000309944153;0.4960000216960907;0.843000054359436
4154989.0;-0.06400000303983688;0.4970000088214874;0.8470000624656677;-11.75;-5.875;-39.75;0.0;-1.0;0.0;40.9375;-3.0625;-30.4375;0.9034423828125;0.25579833984375;-0.06549072265625;-0.3377685546875;-0.01100000087171793;0.0;0.003000000026077032;-0.05300000309944153;0.4960000216960907;0.843000054359436
4154999.0;-0.06400000303983688;0.4970000088214874;0.8490000367164612;-11.75;-5.0625;-40.5625;-1.0;0.0;0.0;40.9375;-3.0625;-30.4375;0.9034423828125;0.25579833984375;-0.06549072265625;-0.3377685546875;-0.01100000087171793;0.0010000000474974513;0.003000000026077032;-0.05300000309944153;0.4960000216960907;0.843000054359436
4155009.0;-0.0650000050663948;0.4970000088214874;0.8470000624656677;-11.75;-5.0625;-40.5625;0.0;-2.0;1.0;40.9375;-3.0625;-30.4375;0.9034423828125;0.25579833984375;-0.06549072265625;-0.3377685546875;-0.012000000104308128;0.0010000000474974513;-0.003000000026077032;-0.05300000309944153;0.4960000216960907;0.843000054359436
4155019.0;-0.06599999964237213;0.4970000088214874;0.8400000333786011;-11.75;-5.0625;-40.5625;3.0;-3.0;1.0;40.9375;-3.0625;-30.4375;0.9034423828125;0.25579833984375;-0.06549072265625;-0.3377685546875;-0.012000000104308128;0.004000000189989805;0.0;-0.05300000309944153;0.4960000216960907;0.843000054359436
4155029.0;-0.06599999964237213;0.5;0.843000054359436;-11.75;-5.0625;-40.5625;2.0;-1.0;-1.0;40.9375;-3.0625;-30.4375;0.9034423828125;0.25579833984375;-0.06549072265625;-0.3377685546875;-0.01100000087171793;0.003000000026077032;0.0020000000949949026;-0.05300000309944153;0.4960000216960907;0.843000054359436
4155039.0;-0.0650000050663948;0.5;0.8460000157356262;-11.75;-5.0625;-40.5625;3.0;1.0;-1.0;40.9375;-3.0625;-30.4375;0.9034423828125;0.25579833984375;-0.06549072265625;-0.3377685546875;-0.01100000087171793;0.003000000026077032;0.0020000000949949026;-0.05300000309944153;0.4960000216960907;0.843000054359436
4155049.0;-0.06800000369548798;0.5;0.8460000157356262;-12.5625;-5.0625;-39.75;1.0;-1.0;-2.0;40.9375;-3.0625;-30.4375;0.9034423828125;0.25579833984375;-0.06549072265625;-0.3377685546875;-0.01100000087171793;0.0020000000949949026;-0.0020000000949949026;-0.05300000309944153;0.4960000216960907;0.843000054359436
