time_ms;accelaration_aX_g;accelaration_aY_g;accelaration_aZ_g;gyroscope_aX_mdps;gyroscope_aY_mdps;gyroscope_aZ_mdps;magnetometer_aX_mT;magnetometer_aY_mT;magnetometer_aZ_mT;euler_Yaw;euler_Roll;euler_Pitch;quaternion_aW;quaternion_aX;quaternion_aY;quaternion_aZ;linearise_acceleration_aX_g;linearise_acceleration_aY_g;linearise_acceleration_aZ_g;gravity_aX_g;gravity_aY_g;gravity_aZ_g
648927.0;-0.017000000923871994;-0.2840000092983246;1.0789999961853027;-15.875;-4.25;-51.0;1149.0;-442.0;-221.0;151.25;4.4375;12.875;-0.2464599609375;0.06597900390625;-0.0987548828125;0.96185302734375;-0.09300000220537186;-0.06599999964237213;0.12600000202655792;0.0820000022649765;-0.203000009059906;0.9550000429153442
648937.0;-0.004000000189989805;-0.2930000126361847;1.090000033378601;-15.875;-4.25;-51.0;1426.0;-503.0;-222.0;151.3125;4.8125;12.0;-0.24603271484375;0.0667724609375;-0.09075927734375;0.96270751953125;-0.08700000494718552;-0.09000000357627869;0.1340000033378601;0.08800000697374344;-0.1860000044107437;0.9580000638961792
648947.0;0.0020000000949949026;-0.2970000207424164;1.096000075340271;-15.875;-4.25;-51.0;1714.0;-571.0;-228.0;151.375;5.125;10.9375;-0.24578857421875;0.06756591796875;-0.08123779296875;0.96356201171875;-0.0860000029206276;-0.11100000888109207;0.13700000941753387;0.08800000697374344;-0.1860000044107437;0.9580000638961792
648957.0;0.005000000353902578;-0.29200002551078796;1.0920000076293945;-15.75;-5.75;-50.0625;1998.0;-636.0;-231.0;151.375;5.5625;9.75;-0.24554443359375;0.06829833984375;-0.07012939453125;0.96441650390625;-0.09000000357627869;-0.12600000202655792;0.1300000101327896;0.0950000062584877;-0.16500000655651093;0.9610000252723694
648967.0;0.009000000543892384;-0.2670000195503235;1.0509999990463257;-15.75;-5.75;-50.0625;2277.0;-696.0;-237.0;151.4375;6.0;8.375;-0.24542236328125;0.0689697265625;-0.05755615234375;0.96527099609375;-0.09300000220537186;-0.125;0.0860000029206276;0.10200000554323196;-0.1420000046491623;0.9640000462532043
648977.0;0.012000000104308128;-0.23900000751018524;1.0150001049041748;-15.75;-5.75;-50.0625;2571.0;-760.0;-219.0;151.4375;6.4375;6.8125;-0.24542236328125;0.069580078125;-0.04339599609375;0.9659423828125;-0.09800000488758087;-0.12300000339746475;0.04700000211596489;0.11000000685453415;-0.11500000208616257;0.9670000672340393
648987.0;0.024000000208616257;-0.20600001513957977;0.9760000705718994;-15.75;-5.75;-50.0625;2890.0;-816.0;-181.0;151.4375;6.9375;5.0;-0.2457275390625;0.070068359375;-0.02752685546875;0.9664306640625;-0.0950000062584877;-0.12000000476837158;0.007000000216066837;0.11900000274181366;-0.08500000089406967;0.9690000414848328
648997.0;0.02800000086426735;-0.18000000715255737;0.9290000200271606;-15.75;-5.75;-50.0625;3276.0;-842.0;-124.0;151.375;7.5;3.0625;-0.24639892578125;0.070068359375;-0.0096435546875;0.96661376953125;-0.0990000069141388;-0.12800000607967377;-0.04100000113248825;0.12800000607967377;-0.052000001072883606;0.9700000286102295
649007.0;0.07300000637769699;-0.12600000202655792;0.8130000233650208;-17.5625;-11.375;-49.25;3733.0;-856.0;-55.0;151.25;8.0;0.8125;-0.24749755859375;0.069580078125;0.01055908203125;0.96630859375;-0.06300000101327896;-0.1120000034570694;-0.15700000524520874;0.13700000941753387;-0.013000000268220901;0.9700000286102295
649017.0;0.09700000286102295;-0.09400000423192978;0.7440000176429749;-17.5625;-11.375;-49.25;4256.0;-851.0;3.0;151.0625;8.5;-1.75;-0.2489013671875;0.068359375;0.0333251953125;0.96551513671875;-0.04800000041723251;-0.12400000542402267;-0.2240000069141388;0.14500001072883606;0.029000001028180122;0.9690000414848328
