time_ms;accelaration_aX_g;accelaration_aY_g;accelaration_aZ_g;gyroscope_aX_mdps;gyroscope_aY_mdps;gyroscope_aZ_mdps;magnetometer_aX_mT;magnetometer_aY_mT;magnetometer_aZ_mT;euler_Yaw;euler_Roll;euler_Pitch;quaternion_aW;quaternion_aX;quaternion_aY;quaternion_aZ;linearise_acceleration_aX_g;linearise_acceleration_aY_g;linearise_acceleration_aZ_g;gravity_aX_g;gravity_aY_g;gravity_aZ_g
2142406.0;-0.026000000536441803;-0.31200000643730164;0.8910000324249268;2.5625;-4.0;-43.5625;103.0;-34.0;73.0;180.6875;-2.375;20.1875;-0.00604248046875;0.0224609375;0.17529296875;-0.9842529296875;0.014000000432133675;0.026000000536441803;-0.027000000700354576;-0.04100000113248825;-0.33800002932548523;0.9190000295639038
2142416.0;-0.039000000804662704;-0.30800002813339233;0.9040000438690186;2.5625;-4.0;-43.5625;41.0;2.0;56.0;180.625;-2.375;20.1875;-0.0057373046875;0.02252197265625;0.17510986328125;-0.9842529296875;0.0010000000474974513;0.030000001192092896;-0.015000000596046448;-0.04100000113248825;-0.33800002932548523;0.9190000295639038
2142426.0;-0.039000000804662704;-0.30800002813339233;0.9040000438690186;2.5625;-4.0;-43.5625;-80.0;41.0;27.0;180.625;-2.4375;20.1875;-0.005615234375;0.02276611328125;0.17547607421875;-0.98419189453125;-0.013000000268220901;0.005000000353902578;0.0;-0.04200000315904617;-0.33900001645088196;0.9190000295639038
2142436.0;-0.055000003427267075;-0.3330000042915344;0.9180000424385071;2.5625;-4.0;-43.5625;-170.0;53.0;5.0;180.625;-2.4375;20.3125;-0.00567626953125;0.0230712890625;0.1763916015625;-0.9840087890625;-0.030000001192092896;-0.01600000075995922;0.0;-0.04200000315904617;-0.3400000035762787;0.9180000424385071
2142446.0;-0.07300000637769699;-0.3570000231266022;0.9190000295639038;2.25;-4.375;-43.5625;-174.0;38.0;5.0;180.625;-2.5;20.4375;-0.00567626953125;0.02325439453125;0.17730712890625;-0.98388671875;-0.03400000184774399;-0.032999999821186066;0.007000000216066837;-0.04200000315904617;-0.34200000762939453;0.9170000553131104
2142456.0;-0.07700000703334808;-0.3750000298023224;0.9250000715255737;2.25;-4.375;-43.5625;-115.0;-4.0;32.0;180.625;-2.5;20.5;-0.0054931640625;0.0233154296875;0.1778564453125;-0.9837646484375;-0.024000000208616257;-0.017000000923871994;0.003000000026077032;-0.0430000014603138;-0.34300002455711365;0.9170000553131104
2142466.0;-0.06700000166893005;-0.36100003123283386;0.921000063419342;2.25;-4.375;-43.5625;-40.0;-35.0;48.0;180.5625;-2.5;20.5;-0.00518798828125;0.023193359375;0.1781005859375;-0.98370361328125;-0.00800000037997961;-0.007000000216066837;-0.010000000707805157;-0.04200000315904617;-0.34300002455711365;0.9170000553131104
2142476.0;-0.05100000277161598;-0.35100001096725464;0.906000018119812;2.25;-4.375;-43.5625;12.0;-35.0;32.0;180.5625;-2.4375;20.5;-0.0050048828125;0.02301025390625;0.17803955078125;-0.9837646484375;0.01600000075995922;-0.04500000178813934;-0.02500000037252903;-0.04200000315904617;-0.34300002455711365;0.9170000553131104
2142486.0;-0.02500000037252903;-0.3890000283718109;0.8920000195503235;2.25;-4.375;-43.5625;39.0;1.0;-2.0;180.5625;-2.4375;20.5;-0.0050048828125;0.02301025390625;0.17779541015625;-0.9837646484375;0.015000000596046448;-0.04700000211596489;-0.026000000536441803;-0.04200000315904617;-0.34300002455711365;0.9170000553131104
2142496.0;-0.027000000700354576;-0.39000001549720764;0.8910000324249268;2.25;-4.375;-43.5625;39.0;1.0;-2.0;180.5625;-2.4375;20.5;-0.0050048828125;0.02301025390625;0.17779541015625;-0.9837646484375;0.00800000037997961;-0.03400000184774399;-0.024000000208616257;-0.04200000315904617;-0.34200000762939453;0.9170000553131104
2142506.0;-0.03400000184774399;-0.37700000405311584;0.893000066280365;2.25;-4.0;-43.5625;55.0;40.0;-37.0;180.5625;-2.5;20.4375;-0.0052490234375;0.023193359375;0.17755126953125;-0.98382568359375;-0.006000000052154064;-0.01100000087171793;-0.020000001415610313;-0.0430000014603138;-0.34200000762939453;0.9180000424385071
2142516.0;-0.05000000074505806;-0.3530000150203705;0.8970000147819519;2.25;-4.0;-43.5625;71.0;99.0;-26.0;180.625;-2.5625;20.375;-0.00579833984375;0.0240478515625;0.17681884765625;-0.98394775390625;-0.026000000536441803;0.012000000104308128;-0.005000000353902578;-0.04400000348687172;-0.3410000205039978;0.9180000424385071
