time_ms;accelaration_aX_g;accelaration_aY_g;accelaration_aZ_g;gyroscope_aX_mdps;gyroscope_aY_mdps;gyroscope_aZ_mdps;magnetometer_aX_mT;magnetometer_aY_mT;magnetometer_aZ_mT;euler_Yaw;euler_Roll;euler_Pitch;quaternion_aW;quaternion_aX;quaternion_aY;quaternion_aZ;linearise_acceleration_aX_g;linearise_acceleration_aY_g;linearise_acceleration_aZ_g;gravity_aX_g;gravity_aY_g;gravity_aZ_g
2212978.0;-0.06100000441074371;-0.4240000247955322;0.8640000224113464;7.25;-0.6875;-45.5625;-138.0;-120.0;58.0;189.75;-3.5625;26.3125;-0.082763671875;0.0517578125;0.22418212890625;-0.96966552734375;0.0;0.010000000707805157;-0.012000000104308128;-0.06100000441074371;-0.43400001525878906;0.8760000467300415
2212988.0;-0.05100000277161598;-0.4320000112056732;0.8730000257492065;7.25;-0.6875;-45.5625;-197.0;-133.0;97.0;189.625;-3.5625;26.4375;-0.08203125;0.05126953125;0.2252197265625;-0.969482421875;0.010000000707805157;0.003000000026077032;-0.0020000000949949026;-0.06100000441074371;-0.4360000193119049;0.8760000467300415
2212998.0;-0.049000002443790436;-0.44300001859664917;0.8890000581741333;7.25;-0.6875;-45.5625;-208.0;-119.0;107.0;189.5625;-3.5;26.5625;-0.081298828125;0.05084228515625;0.226318359375;-0.96929931640625;0.01100000087171793;-0.005000000353902578;0.013000000268220901;-0.06000000238418579;-0.43800002336502075;0.8750000596046448
2213008.0;-0.05400000140070915;-0.4570000171661377;0.8910000324249268;7.25;-0.6875;-45.5625;-190.0;-77.0;111.0;189.5;-3.5;26.6875;-0.08056640625;0.0506591796875;0.227294921875;-0.96917724609375;0.006000000052154064;-0.017000000923871994;0.017000000923871994;-0.06000000238418579;-0.4400000274181366;0.8740000128746033
2213018.0;-0.0990000069141388;-0.4320000112056732;0.8760000467300415;7.25;-0.25;-45.5625;-163.0;-50.0;91.0;189.5;-3.5;26.8125;-0.08062744140625;0.05072021484375;0.22808837890625;-0.968994140625;-0.03800000250339508;0.009000000543892384;0.0020000000949949026;-0.06000000238418579;-0.4410000145435333;0.8730000257492065
2213028.0;-0.0990000069141388;-0.4320000112056732;0.8760000467300415;7.25;-0.25;-45.5625;-110.0;-39.0;44.0;189.4375;-3.5;26.875;-0.080322265625;0.0506591796875;0.22869873046875;-0.9688720703125;-0.06200000271201134;0.030000001192092896;0.0;-0.06000000238418579;-0.44200003147125244;0.8730000257492065
2213038.0;-0.13500000536441803;-0.4050000309944153;0.8410000205039978;7.25;-0.25;-45.5625;-70.0;-61.0;72.0;189.375;-3.5;26.875;-0.079833984375;0.05047607421875;0.22906494140625;-0.96881103515625;-0.07500000298023224;0.03700000047683716;-0.03100000135600567;-0.05900000408291817;-0.44300001859664917;0.8720000386238098
2213048.0;-0.12400000542402267;-0.3960000276565552;0.8670000433921814;7.25;-0.25;-45.5625;4.0;-109.0;84.0;189.3125;-3.4375;26.875;-0.07928466796875;0.04998779296875;0.22906494140625;-0.9688720703125;-0.0650000050663948;0.046000003814697266;-0.005000000353902578;-0.05900000408291817;-0.44300001859664917;0.8720000386238098
2213058.0;-0.12400000542402267;-0.3960000276565552;0.8670000433921814;7.25;-0.25;-45.5625;74.0;-118.0;120.0;189.25;-3.4375;26.8125;-0.07855224609375;0.04949951171875;0.22869873046875;-0.96905517578125;-0.01600000075995922;0.003000000026077032;-0.032999999821186066;-0.058000002056360245;-0.44200003147125244;0.8730000257492065
2213068.0;-0.07500000298023224;-0.43800002336502075;0.8390000462532043;7.25;-0.25;-45.5625;42.0;-152.0;171.0;189.25;-3.375;26.8125;-0.078857421875;0.04925537109375;0.22845458984375;-0.9691162109375;-0.01600000075995922;0.036000002175569534;-0.01100000087171793;-0.058000002056360245;-0.4410000145435333;0.8730000257492065
