time_ms;accelaration_aX_g;accelaration_aY_g;accelaration_aZ_g;gyroscope_aX_mdps;gyroscope_aY_mdps;gyroscope_aZ_mdps;magnetometer_aX_mT;magnetometer_aY_mT;magnetometer_aZ_mT;euler_Yaw;euler_Roll;euler_Pitch;quaternion_aW;quaternion_aX;quaternion_aY;quaternion_aZ;linearise_acceleration_aX_g;linearise_acceleration_aY_g;linearise_acceleration_aZ_g;gravity_aX_g;gravity_aY_g;gravity_aZ_g
1584391.0;-0.2070000171661377;0.5330000519752502;0.796000063419342;-13.0625;-14.25;-39.0;23.0;16.0;13.0;66.875;-11.6875;-33.3125;-0.79541015625;-0.29400634765625;0.066650390625;0.5257568359375;-0.012000000104308128;0.00800000037997961;0.0010000000474974513;-0.1990000158548355;0.5270000100135803;0.8020000457763672
1584401.0;-0.2110000103712082;0.5360000133514404;0.8030000329017639;-13.0625;-14.25;-39.0;23.0;16.0;13.0;66.875;-11.6875;-33.3125;-0.79541015625;-0.2940673828125;0.066650390625;0.52569580078125;-0.013000000268220901;0.01100000087171793;0.0010000000474974513;-0.1990000158548355;0.5270000100135803;0.8020000457763672
1584411.0;-0.2120000123977661;0.5380000472068787;0.8030000329017639;-13.0625;-14.25;-39.0;19.0;11.0;12.0;66.875;-11.6875;-33.3125;-0.79541015625;-0.294189453125;0.06671142578125;0.52569580078125;-0.012000000104308128;0.009000000543892384;0.0020000000949949026;-0.1990000158548355;0.5270000100135803;0.8020000457763672
1584421.0;-0.2110000103712082;0.5370000004768372;0.8040000200271606;-13.0625;-14.6875;-38.5625;18.0;6.0;9.0;66.875;-11.6875;-33.3125;-0.79534912109375;-0.29425048828125;0.0667724609375;0.52569580078125;-0.012000000104308128;0.017000000923871994;-0.007000000216066837;-0.1990000158548355;0.5270000100135803;0.8020000457763672
1584431.0;-0.2110000103712082;0.5450000166893005;0.7940000295639038;-13.0625;-14.6875;-38.5625;20.0;5.0;4.0;66.875;-11.6875;-33.3125;-0.79534912109375;-0.2943115234375;0.06683349609375;0.52569580078125;-0.013000000268220901;0.01900000125169754;-0.01600000075995922;-0.1990000158548355;0.5270000100135803;0.8020000457763672
1584441.0;-0.2120000123977661;0.5470000505447388;0.7850000262260437;-13.0625;-14.6875;-38.5625;12.0;2.0;2.0;66.875;-11.6875;-33.3125;-0.79534912109375;-0.2943115234375;0.06683349609375;0.52569580078125;-0.01100000087171793;0.020000001415610313;-0.013000000268220901;-0.1990000158548355;0.5270000100135803;0.8020000457763672
1584451.0;-0.21000000834465027;0.5480000376701355;0.7880000472068787;-13.0625;-14.6875;-38.5625;-1.0;-2.0;1.0;66.875;-11.6875;-33.3125;-0.79534912109375;-0.294189453125;0.0667724609375;0.52569580078125;-0.009000000543892384;0.018000001087784767;-0.013000000268220901;-0.1990000158548355;0.5270000100135803;0.8020000457763672
1584461.0;-0.20800000429153442;0.5460000038146973;0.7880000472068787;-13.0625;-14.6875;-38.5625;-22.0;-12.0;-5.0;66.875;-11.6875;-33.3125;-0.79534912109375;-0.294189453125;0.0667724609375;0.52569580078125;-0.009000000543892384;0.018000001087784767;-0.013000000268220901;-0.1990000158548355;0.5270000100135803;0.8020000457763672
1584471.0;-0.20000000298023224;0.5390000343322754;0.7990000247955322;-13.5;-15.0;-38.1875;-39.0;-20.0;-7.0;66.875;-11.6875;-33.3125;-0.79541015625;-0.2939453125;0.0667724609375;0.5257568359375;-0.0010000000474974513;0.012000000104308128;-0.003000000026077032;-0.1980000138282776;0.5270000100135803;0.8020000457763672
1584481.0;-0.1980000138282776;0.5350000262260437;0.796000063419342;-13.5;-15.0;-38.1875;-49.0;-22.0;-11.0;66.875;-11.6875;-33.25;-0.79547119140625;-0.293701171875;0.06671142578125;0.52587890625;0.0010000000474974513;0.003000000026077032;-0.012000000104308128;-0.1980000138282776;0.5260000228881836;0.8030000329017639
1584491.0;-0.19700001180171967;0.5290000438690186;0.7910000085830688;-13.5;-15.0;-38.1875;-56.0;-23.0;-12.0;66.9375;-11.6875;-33.1875;-0.79559326171875;-0.2930908203125;0.0665283203125;0.52606201171875;-0.0010000000474974513;0.0020000000949949026;-0.007000000216066837;-0.1980000138282776;0.5260000228881836;0.8030000329017639
1584501.0;-0.1990000158548355;0.527999997138977;0.7950000166893005;-13.5;-15.0;-38.1875;-57.0;-18.0;-10.0;66.9375;-11.625;-33.1875;-0.79559326171875;-0.2928466796875;0.06640625;0.526123046875;-0.003000000026077032;0.0;0.0020000000949949026;-0.1980000138282776;0.5250000357627869;0.8030000329017639
1584511.0;-0.20200000703334808;0.5260000228881836;0.8050000667572021;-13.5;-15.0;-38.1875;-56.0;-16.0;-11.0;66.9375;-11.625;-33.125;-0.79559326171875;-0.2928466796875;0.06640625;0.526123046875;-0.003000000026077032;0.0;0.0020000000949949026;-0.1980000138282776;0.5250000357627869;0.8030000329017639
1584521.0;-0.20100000500679016;0.527999997138977;0.8100000619888306;-13.5;-14.0;-39.0;-51.0;-18.0;-8.0;66.9375;-11.625;-33.125;-0.79571533203125;-0.29254150390625;0.06634521484375;0.52618408203125;-0.003000000026077032;0.003000000026077032;0.006000000052154064;-0.1980000138282776;0.5250000357627869;0.8040000200271606
1584531.0;-0.20200000703334808;0.5250000357627869;0.8090000152587891;-13.5;-14.0;-39.0;-48.0;-19.0;-10.0;66.9375;-11.625;-33.0625;-0.79571533203125;-0.29229736328125;0.0662841796875;0.52630615234375;-0.004000000189989805;0.0;0.005000000353902578;-0.1980000138282776;0.5240000486373901;0.8040000200271606
