time_ms;accelaration_aX_g;accelaration_aY_g;accelaration_aZ_g;gyroscope_aX_mdps;gyroscope_aY_mdps;gyroscope_aZ_mdps;magnetometer_aX_mT;magnetometer_aY_mT;magnetometer_aZ_mT;euler_Yaw;euler_Roll;euler_Pitch;quaternion_aW;quaternion_aX;quaternion_aY;quaternion_aZ;linearise_acceleration_aX_g;linearise_acceleration_aY_g;linearise_acceleration_aZ_g;gravity_aX_g;gravity_aY_g;gravity_aZ_g
2333941.0;-0.11900000274181366;0.2710000276565552;0.9440000653266907;-8.6875;-43.1875;-30.5;-1035.0;532.0;-115.0;151.5;-7.6875;-21.875;0.2410888671875;0.11309814453125;-0.16607666015625;-0.949462890625;0.013000000268220901;-0.01900000125169754;0.0010000000474974513;-0.13199999928474426;0.3620000183582306;0.9010000228881836
2333951.0;-0.11800000816583633;0.34300002455711365;0.9030000567436218;-8.6875;-43.1875;-30.5;-1000.0;635.0;-91.0;151.4375;-8.0625;-21.3125;0.24176025390625;0.1151123046875;-0.16021728515625;-0.9500732421875;-0.010000000707805157;0.009000000543892384;-0.039000000804662704;-0.1380000114440918;0.3530000150203705;0.9040000438690186
2333961.0;-0.14800000190734863;0.3620000183582306;0.8640000224113464;-8.6875;-43.1875;-30.5;-921.0;653.0;-119.0;151.375;-8.5;-20.75;0.2423095703125;0.1173095703125;-0.1546630859375;-0.9505615234375;-0.0010000000474974513;-0.021000001579523087;-0.1469999998807907;-0.14500001072883606;0.3440000116825104;0.906000018119812
2333971.0;-0.14600001275539398;0.32200002670288086;0.7590000629425049;-8.6875;-43.1875;-30.5;-921.0;653.0;-119.0;151.375;-8.5;-20.75;0.2423095703125;0.1173095703125;-0.1546630859375;-0.9505615234375;0.01600000075995922;0.021000001579523087;-0.09800000488758087;-0.1510000079870224;0.3360000252723694;0.9080000519752502
2333981.0;-0.13500000536441803;0.3570000231266022;0.8090000152587891;-6.5;-40.75;-32.1875;-823.0;658.0;-80.0;151.3125;-8.875;-20.25;0.242919921875;0.11962890625;-0.149658203125;-0.950927734375;0.004000000189989805;-0.012000000104308128;-0.036000002175569534;-0.15700000524520874;0.328000009059906;0.9100000262260437
2333991.0;-0.15300001204013824;0.3160000145435333;0.8740000128746033;-6.5;-40.75;-32.1875;-625.0;508.0;-59.0;151.25;-9.5;-19.4375;0.24365234375;0.1231689453125;-0.141357421875;-0.95159912109375;-0.03500000014901161;-0.03400000184774399;0.03500000014901161;-0.16200000047683716;0.32200002670288086;0.9110000729560852
2334001.0;-0.1980000138282776;0.2880000174045563;0.9470000267028809;-6.5;-40.75;-32.1875;-625.0;508.0;-59.0;151.1875;-9.75;-19.1875;0.24420166015625;0.12481689453125;-0.138427734375;-0.95166015625;-0.03100000135600567;-0.027000000700354576;0.09100000560283661;-0.16600000858306885;0.31800001859664917;0.9120000600814819
2334011.0;-0.1980000138282776;0.2900000214576721;1.0040000677108765;-6.5;-40.75;-32.1875;-470.0;437.0;-10.0;151.125;-9.9375;-19.0;0.2447509765625;0.1259765625;-0.13641357421875;-0.95166015625;0.004000000189989805;-0.004000000189989805;0.055000003427267075;-0.16900001466274261;0.3150000274181366;0.9130000472068787
2334021.0;-0.16500000655651093;0.3100000023841858;0.968000054359436;-6.5;-40.75;-32.1875;-315.0;321.0;15.0;151.125;-9.9375;-19.0;0.2447509765625;0.1259765625;-0.13641357421875;-0.95166015625;0.004000000189989805;-0.004000000189989805;0.055000003427267075;-0.16900001466274261;0.3150000274181366;0.9130000472068787
2334031.0;-0.17600001394748688;0.2970000207424164;0.9150000214576721;-6.5;-40.0625;-34.6875;-206.0;231.0;43.0;151.0625;-10.0625;-18.875;0.2452392578125;0.1268310546875;-0.1351318359375;-0.95159912109375;-0.005000000353902578;-0.015000000596046448;0.0020000000949949026;-0.1730000078678131;0.3110000193119049;0.9130000472068787
2334041.0;-0.1720000058412552;0.2800000011920929;0.8880000710487366;-6.5;-40.0625;-34.6875;-147.0;183.0;57.0;150.9375;-10.25;-18.75;0.246337890625;0.12811279296875;-0.133544921875;-0.95135498046875;0.010000000707805157;-0.020000001415610313;-0.004000000189989805;-0.17400000989437103;0.3110000193119049;0.9130000472068787
2334051.0;-0.16300000250339508;0.2900000214576721;0.909000039100647;-6.5;-40.0625;-34.6875;-94.0;148.0;75.0;150.9375;-10.25;-18.75;0.24700927734375;0.128662109375;-0.133056640625;-0.951171875;-0.0010000000474974513;-0.029000001028180122;0.018000001087784767;-0.17500001192092896;0.3100000023841858;0.9130000472068787
