time_ms;accelaration_aX_g;accelaration_aY_g;accelaration_aZ_g;gyroscope_aX_mdps;gyroscope_aY_mdps;gyroscope_aZ_mdps;magnetometer_aX_mT;magnetometer_aY_mT;magnetometer_aZ_mT;euler_Yaw;euler_Roll;euler_Pitch;quaternion_aW;quaternion_aX;quaternion_aY;quaternion_aZ;linearise_acceleration_aX_g;linearise_acceleration_aY_g;linearise_acceleration_aZ_g;gravity_aX_g;gravity_aY_g;gravity_aZ_g
313022.0;-0.22100001573562622;0.058000002056360245;0.8550000190734863;2.1875;-19.6875;-38.0625;140.0;-152.0;105.0;159.25;-11.9375;-3.6875;-0.17877197265625;-0.10858154296875;0.01287841796875;0.977783203125;0.013000000268220901;-0.02500000037252903;-0.09800000488758087;-0.203000009059906;0.06200000271201134;0.9570000171661377
313032.0;-0.2160000056028366;0.04100000113248825;0.8540000319480896;2.1875;-19.6875;-38.0625;128.0;-140.0;63.0;159.25;-11.875;-3.8125;-0.178955078125;-0.108154296875;0.0135498046875;0.977783203125;-0.013000000268220901;-0.021000001579523087;-0.10200000554323196;-0.20200000703334808;0.06300000101327896;0.9570000171661377
313042.0;-0.2160000056028366;0.04100000113248825;0.8540000319480896;2.1875;-19.6875;-38.0625;112.0;-124.0;90.0;159.1875;-11.8125;-3.875;-0.1793212890625;-0.1077880859375;0.01416015625;0.977783203125;-0.012000000104308128;-0.012000000104308128;-0.07900000363588333;-0.20100000500679016;0.0650000050663948;0.9570000171661377
313052.0;-0.21400001645088196;0.052000001072883606;0.878000020980835;2.1875;-19.6875;-38.0625;80.0;-88.0;64.0;159.125;-11.8125;-3.9375;-0.17962646484375;-0.10748291015625;0.0146484375;0.97772216796875;0.0020000000949949026;-0.01900000125169754;-0.06200000271201134;-0.20000000298023224;0.0650000050663948;0.9570000171661377
313062.0;-0.1980000138282776;0.046000003814697266;0.8940000534057617;2.1875;-19.6875;-38.0625;72.0;-43.0;28.0;159.125;-11.75;-3.9375;-0.1800537109375;-0.10736083984375;0.0150146484375;0.9776611328125;0.010000000707805157;-0.021000001579523087;-0.0560000017285347;-0.20000000298023224;0.06599999964237213;0.9570000171661377
313072.0;-0.1900000125169754;0.04400000348687172;0.9010000228881836;0.6875;-20.5;-38.0625;72.0;-43.0;28.0;159.0625;-11.75;-4.0;-0.18017578125;-0.10736083984375;0.01568603515625;0.9776611328125;-0.01600000075995922;-0.021000001579523087;-0.04500000178813934;-0.20000000298023224;0.06700000166893005;0.9570000171661377
313082.0;-0.2160000056028366;0.046000003814697266;0.9110000729560852;0.6875;-20.5;-38.0625;167.0;-9.0;54.0;159.0625;-11.75;-4.125;-0.18035888671875;-0.10748291015625;0.01654052734375;0.97760009765625;0.003000000026077032;-0.02200000174343586;-0.04200000315904617;-0.20000000298023224;0.0690000057220459;0.9570000171661377
313092.0;-0.19600000977516174;0.04700000211596489;0.9150000214576721;0.6875;-20.5;-38.0625;204.0;11.0;30.0;159.0625;-11.75;-4.25;-0.18035888671875;-0.10772705078125;0.01763916015625;0.9775390625;0.010000000707805157;-0.017000000923871994;-0.04700000211596489;-0.20000000298023224;0.07100000232458115;0.9570000171661377
313102.0;-0.1900000125169754;0.05400000140070915;0.909000039100647;0.6875;-20.5;-38.0625;227.0;17.0;79.0;159.0;-11.75;-4.4375;-0.1806640625;-0.1080322265625;0.01885986328125;0.9774169921875;-0.009000000543892384;-0.0010000000474974513;-0.049000002443790436;-0.20000000298023224;0.07400000095367432;0.9570000171661377
313112.0;-0.20900000631809235;0.07200000435113907;0.9070000648498535;0.6875;-20.5;-38.0625;227.0;17.0;79.0;159.0;-11.75;-4.4375;-0.17974853515625;-0.10833740234375;0.0201416015625;0.9775390625;0.009000000543892384;-0.006000000052154064;-0.03400000184774399;-0.20000000298023224;0.07600000500679016;0.956000030040741
